qid,question_text,methodA_id,methodB_id,methodA_text,methodB_text,scoreA,scoreB,pair_label,best_methods_json,num_best_methods,is_tied_best
1681,"Which magazine began publication first, Reunions magazine or Money?",dalk,gr,"Question: Which magazine began publication first, Reunions magazine or Money?
Method: dalk
Method profile: retrieval-based QA method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison","Question: Which magazine began publication first, Reunions magazine or Money?
Method: gr
Method profile: graph reasoning oriented method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison",0.3333333333,0.0,1,"[""dalk""]",1,False
1681,"Which magazine began publication first, Reunions magazine or Money?",hippo,dalk,"Question: Which magazine began publication first, Reunions magazine or Money?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison","Question: Which magazine began publication first, Reunions magazine or Money?
Method: dalk
Method profile: retrieval-based QA method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison",0.0,0.3333333333,0,"[""dalk""]",1,False
1681,"Which magazine began publication first, Reunions magazine or Money?",lgraph,dalk,"Question: Which magazine began publication first, Reunions magazine or Money?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison","Question: Which magazine began publication first, Reunions magazine or Money?
Method: dalk
Method profile: retrieval-based QA method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison",0.0,0.3333333333,0,"[""dalk""]",1,False
1681,"Which magazine began publication first, Reunions magazine or Money?",light,dalk,"Question: Which magazine began publication first, Reunions magazine or Money?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison","Question: Which magazine began publication first, Reunions magazine or Money?
Method: dalk
Method profile: retrieval-based QA method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison",0.0,0.3333333333,0,"[""dalk""]",1,False
1681,"Which magazine began publication first, Reunions magazine or Money?",dalk,qagn,"Question: Which magazine began publication first, Reunions magazine or Money?
Method: dalk
Method profile: retrieval-based QA method
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison","Question: Which magazine began publication first, Reunions magazine or Money?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: compare two magazines by publication start date
Answer type: comparison_result
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=true; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity disambiguation for common name Money; temporal attribute retrieval for publications; chronological comparison",0.3333333333,0.0,1,"[""dalk""]",1,False
1682,"Which player is from Brazil, Jimmy Connors or Maria Bueno?",dalk,light,"Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: dalk
Method profile: retrieval-based QA method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes","Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes",0.4444444444,0.6666666667,0,"[""light""]",1,False
1682,"Which player is from Brazil, Jimmy Connors or Maria Bueno?",gr,light,"Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: gr
Method profile: graph reasoning oriented method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes","Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes",0.4444444444,0.6666666667,0,"[""light""]",1,False
1682,"Which player is from Brazil, Jimmy Connors or Maria Bueno?",hippo,light,"Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes","Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes",0.4444444444,0.6666666667,0,"[""light""]",1,False
1682,"Which player is from Brazil, Jimmy Connors or Maria Bueno?",lgraph,light,"Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes","Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes",0.4444444444,0.6666666667,0,"[""light""]",1,False
1682,"Which player is from Brazil, Jimmy Connors or Maria Bueno?",light,qagn,"Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes","Question: Which player is from Brazil, Jimmy Connors or Maria Bueno?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: compare two named players by nationality
Answer type: person
Reasoning profile: hop_count=2; multi_hop=true; comparison=true; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=false
Method selection signals: binary choice comparison; nationality attribute retrieval for specific entities; low retrieval breadth with high precision requirement; entity verification for famous athletes",0.6666666667,0.4444444444,1,"[""light""]",1,False
1684,"""Knock"" is an example of fiction by Frederic Brown that has how many words?",dalk,gr,"Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title","Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title",0.0,0.1111111111,0,"[""gr""]",1,False
1684,"""Knock"" is an example of fiction by Frederic Brown that has how many words?",gr,hippo,"Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title","Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title",0.1111111111,0.0,1,"[""gr""]",1,False
1684,"""Knock"" is an example of fiction by Frederic Brown that has how many words?",lgraph,gr,"Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title","Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title",0.0,0.1111111111,0,"[""gr""]",1,False
1684,"""Knock"" is an example of fiction by Frederic Brown that has how many words?",gr,light,"Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title","Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title",0.1111111111,0.0,1,"[""gr""]",1,False
1684,"""Knock"" is an example of fiction by Frederic Brown that has how many words?",qagn,gr,"Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title","Question: ""Knock"" is an example of fiction by Frederic Brown that has how many words?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the word count of a specific literary work
Answer type: other
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=false; disambiguation=true
Method selection signals: entity linking for author and title combination; numeric attribute retrieval; disambiguation of common title",0.0,0.1111111111,0,"[""gr""]",1,False
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,gr,dalk,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: gr
Method profile: graph reasoning oriented method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: dalk
Method profile: retrieval-based QA method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.0869565217,0.5,0,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,lgraph,dalk,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: dalk
Method profile: retrieval-based QA method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.1,0.5,0,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,dalk,light,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: dalk
Method profile: retrieval-based QA method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.5,0.1,1,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,gr,hippo,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: gr
Method profile: graph reasoning oriented method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.0869565217,0.5,0,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,lgraph,hippo,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.1,0.5,0,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,light,hippo,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.1,0.5,0,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,gr,qagn,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: gr
Method profile: graph reasoning oriented method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.0869565217,0.5,0,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,qagn,lgraph,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.5,0.1,1,"[""dalk"", ""hippo"", ""qagn""]",3,True
1685,Vivian Pinn taught at which college founded in Massachusetts in 1852?,light,qagn,"Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering","Question: Vivian Pinn taught at which college founded in Massachusetts in 1852?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find an educational institution based on affiliation and founding details
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: person entity linking; affiliation retrieval; institution property verification; temporal and location filtering",0.1,0.5,0,"[""dalk"", ""hippo"", ""qagn""]",3,True
1686,Kevin House Jr. played professionally for the team that is in what NFL conference?,dalk,gr,"Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge","Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: gr
Method profile: graph reasoning oriented method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge",0.1176470588,0.0909090909,1,"[""dalk""]",1,False
1686,Kevin House Jr. played professionally for the team that is in what NFL conference?,dalk,hippo,"Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge","Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge",0.1176470588,0.0,1,"[""dalk""]",1,False
1686,Kevin House Jr. played professionally for the team that is in what NFL conference?,dalk,lgraph,"Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge","Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: lgraph
Method profile: graph-centric reasoning and linking method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge",0.1176470588,0.0,1,"[""dalk""]",1,False
1686,Kevin House Jr. played professionally for the team that is in what NFL conference?,light,dalk,"Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: light
Method profile: lightweight retrieval and reasoning method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge","Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge",0.0,0.1176470588,0,"[""dalk""]",1,False
1686,Kevin House Jr. played professionally for the team that is in what NFL conference?,qagn,dalk,"Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: qagn
Method profile: question answering with graph/navigation signals
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge","Question: Kevin House Jr. played professionally for the team that is in what NFL conference?
Method: dalk
Method profile: retrieval-based QA method
Task type: find the NFL conference of the team a specific player played for
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=false; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: entity linking for athlete name; two-hop relation chaining; sports team affiliation lookup; league structure knowledge",0.0,0.1176470588,0,"[""dalk""]",1,False
1687,Which bi-weekly publication ranked Schreiber Foods as number 81 in 2016.,hippo,dalk,"Question: Which bi-weekly publication ranked Schreiber Foods as number 81 in 2016.
Method: hippo
Method profile: multi-step retrieval and reasoning method
Task type: identify the publication source of a specific company ranking
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: company ranking lookup; temporal filtering; publication source identification; specific rank verification","Question: Which bi-weekly publication ranked Schreiber Foods as number 81 in 2016.
Method: dalk
Method profile: retrieval-based QA method
Task type: identify the publication source of a specific company ranking
Answer type: organization
Reasoning profile: hop_count=2; multi_hop=true; comparison=false; temporal=true; aggregation=false; entity_linking=true; relation_chaining=true; disambiguation=false
Method selection signals: company ranking lookup; temporal filtering; publication source identification; specific rank verification",0.4,0.3,1,"[""hippo"", ""lgraph"", ""light"", ""qagn""]",4,True
