qid,question_text
992,"Who is the paternal grandfather of James Fitzgerald, 8Th Earl Of Desmond?"
993,Who is Countess Ferdinande Henriette Of Stolberg-Gedern's maternal grandfather?
994,Who is Grand Duchess Natalya Alexeyevna Of Russia (1714–1728)'s mother?
995,Who is Charlotte Of Schaumburg-Lippe's father?
996,"Who is Archduke Karl Pius Of Austria, Prince Of Tuscany's father?"
997,Who is the maternal grandfather of Guigues Vii Of Viennois?
998,Who is the paternal grandfather of Baha Al-Dawla?
999,Who is Harriet Hemings's maternal grandfather?
1000,"Who is Frederick, Prince Of Hohenzollern's maternal grandmother?"
1001,Who is the husband of Teresa Pàmies?
1002,"Who is the father of Henri D'Orléans, Duke Of Aumale?"
1003,"Who is the paternal grandfather of Charles Howard, 7Th Earl Of Suffolk?"
1004,"Who is Lionel Sackville-West, 3Rd Baron Sackville's child-in-law?"
1005,"Who is the father-in-law of Elizabeth Hervey, Countess Of Bristol?"
1006,Who is Archduchess Isabella Clara Of Austria's father-in-law?
1007,Who is the maternal grandfather of Princess Amalie Of Saxony?
1008,Who is John Corvinus's paternal grandfather?
1009,Who is the father of Stephen V Of Hungary?
1010,Who is the mother-in-law of Louise Of Mecklenburg-Güstrow?
1011,Who is Tsugphud Namgyal's paternal grandfather?
1012,Who is the paternal grandfather of Mariamne (Daughter Of Herod Agrippa)?
1013,"Who is Eustace Iii, Count Of Boulogne's uncle?"
1014,"Who is Geoffrey Iii, Count Of Perche's paternal grandfather?"
1015,"Who is Henry Raspe, Landgrave Of Thuringia's paternal grandfather?"
1016,Who is the paternal grandmother of Shiban?
1017,Who is the maternal grandfather of Vyacheslav Yaroslavich?
1018,Who is Balian Of Ibelin (1240–1302)'s paternal grandfather?
1019,Who is the paternal grandmother of Lewis Of Luxembourg?
1020,Who is Antiochus Iii Of Commagene's maternal grandfather?
1021,Who is Rudolph De Trafford's paternal grandmother?
1022,Who is the father-in-law of Countess Palatine Elisabeth Auguste Sofie Of Neuburg?
1023,Who is Carl Rustad's father?
1024,Who is the sibling-in-law of Vladimir Kovalevsky (Paleontologist)?
1025,Who is the paternal grandfather of Taj Al-Dawla?
1026,Who is Siemowit Vi Of Płock's paternal grandfather?
1027,"Who is Blanche Of Navarre, Queen Of France's maternal grandfather?"
1028,"Who is James Stewart, 1St Duke Of Richmond's paternal grandfather?"
1029,Who is Cedda's paternal grandfather?
1030,Who is Vivian Dandridge's sibling-in-law?
1031,Who is Cecilia Maria De Candia's father?
1032,Who is Mary Fielding Smith's grandchild?
1033,"Who is John Tuchet, 6Th Baron Audley's paternal grandfather?"
1034,"Who is George Ii, Prince Of Waldeck And Pyrmont's paternal grandfather?"
1035,Who is Robert Vere Buxton's paternal grandfather?
1036,Who is Pepin Of Herstal's paternal grandfather?
1037,"Who is Ernest Ii, Duke Of Saxe-Coburg And Gotha's mother-in-law?"
1038,Who is the paternal grandfather of Princess Tatiana Of Sayn-Wittgenstein-Berleburg?
1039,Who is John Palaiologos (Son Of Andronikos Ii)'s maternal grandfather?
1040,"Who is William Hedges-White, 3Rd Earl Of Bantry's paternal grandfather?"
1041,Who is Princess Elizabeth Of Greece And Denmark's maternal grandfather?
1042,Who is the paternal grandmother of Maud De Clare?
1043,"Who is the paternal grandmother of John Ii Of Luxembourg, Count Of Ligny?"
1044,Who is Lulach's maternal grandfather?
1045,Who is the paternal grandfather of Uskhal Khan Tögüs Temür?
1046,Who is Mugain's mother-in-law?
1047,Who is Malin Berghagen's father?
1048,Who is the maternal grandmother of Sophia Desta?
1049,Who is Harith Ibn Harb's paternal grandfather?
1050,Who is Nawrahta Of Kanni's uncle?
1051,Who is the paternal grandfather of Sultan Al-Dawla?
1052,Who is Elisabeth Raiser's paternal grandfather?
1053,Who is the maternal grandfather of Suddha Dibyaratana?
1054,Who is the paternal grandfather of Trịnh Doanh?
1055,"Who is Hermann, Prince Of Hohenlohe-Langenburg's paternal grandfather?"
1056,"Who is the paternal grandfather of Euphemia Ii, Countess Of Ross?"
1057,Who is Helena Of Oświęcim's paternal grandfather?
1058,Who is the paternal grandfather of Pierce Somerset Butler?
1059,"Who is John Fitzgerald, 4Th Earl Of Desmond's uncle?"
1060,"Who is Infante Alfonso, Duke Of Calabria's paternal grandfather?"
1061,Who is Charles Xiii Of Sweden's paternal grandfather?
1062,Who is the mother-in-law of Queen Sindeok?
1063,Who is the father of Vulfetrude?
1064,Who is the mother of Jean Kennedy Smith?
1065,Who is the maternal grandmother of Gian Galeazzo Visconti?
1066,Who is the father of Marie Charlotte De La Trémoille?
1067,"Who is John Lyon, 3Rd Lord Glamis's paternal grandfather?"
1068,Who is the paternal grandfather of King Zhao Of Wei?
1069,Who is the stepfather of Lorenzo Strozzi?
1070,"Who is the paternal grandmother of Louis, Count Of Verdun?"
1071,Who is Infanta Isabel Fernanda Of Spain's mother?
1072,Who is the mother-in-law of Hüma Hatun?
1073,Who is the paternal grandfather of Bruno Ii Von Berg?
1074,"Who is the paternal grandmother of Henry Iv, Count Of Luxembourg?"
1075,Who is William Stanley (Battle Of Bosworth)'s sibling-in-law?
1076,Who is Teriimaevarua Iii's paternal grandmother?
1077,Who is James Roosevelt Roosevelt's sibling-in-law?
1078,Who is the paternal grandmother of Sigrid Of Sweden (1566–1633)?
1079,"Who is the paternal grandfather of John, Count Of Saint-Pol?"
1080,Who is Alexis Lichine's stepchild?
1081,Who is the paternal grandfather of Władysław I Herman?
1082,Who is the father-in-law of Ove Aunli?
1083,Who is the paternal grandmother of Infanta Amalia Of Spain?
1084,"Who is Alexander Lyon, 2Nd Lord Glamis's paternal grandfather?"
1085,"Who is the paternal grandfather of John I, Count Of La Marche?"
1086,"Who is the father-in-law of John Ernest, Duke Of Saxe-Eisenach?"
1087,Who is the paternal grandfather of Prince Carl Christian Of Hohenzollern?
1088,Who is Siemowit Of Dobrzyń's paternal grandmother?
1089,Who is Bernard Of Niemodlin's paternal grandfather?
1090,Who is Salin Mibaya's maternal grandmother?
1091,Who is Ingeborg Of Holstein's maternal grandfather?
1092,Who is the paternal grandfather of Zainal Rashid Al-Mu'Adzam Shah I Of Kedah?
1093,"Who is William I, Count Of Burgundy's father?"
1094,Who is Princess Florestine Of Monaco's paternal grandmother?
1095,"Who is the paternal grandfather of Hastings Russell, 12Th Duke Of Bedford?"
1096,"Who is Joan De Beauchamp, Countess Of Ormond's father-in-law?"
1097,Who is Henry (Vii) Of Germany's paternal grandmother?
1098,"Who is the paternal grandfather of Sir William Monson, 4Th Baronet?"
1099,"Who is the paternal grandfather of Charles Colmore Grant, 7Th Baron De Longueuil?"
1100,"Who is Luísa, Duchess Of Cadaval's paternal grandmother?"
1101,Who is the paternal grandfather of Isabella Of Ibelin (Died 1315)?
1102,Who is the maternal grandfather of Amaury De Montfort (Died 1241)?
1103,Who is Adriana Of Nassau-Dillenburg's maternal grandfather?
1104,"Who is Philip, Prince Of Anhalt-Köthen's paternal grandfather?"
1105,"Who is the father-in-law of Helena Palaiologina, Despotess Of Serbia?"
1106,Who did Philip Carteret Frs marry?
1107,"Who is Maud Of Gloucester, Countess Of Chester's father-in-law?"
1108,Who is the father of Jakobea Of Baden?
1109,Who is Dorelia Mcneill's father-in-law?
1110,"Who is Francesco Maria Ruspoli, 6Th Prince Of Cerveteri's paternal grandfather?"
1111,Who is Donald Ferlys Wilson Baden-Powell's paternal grandfather?
1112,Who is Wang Xijie's father-in-law?
1113,"Who is Albert Iii, Prince Of Anhalt-Zerbst's paternal grandfather?"
1114,"Who is William Ii, Prince Of Nassau-Dillenburg's paternal grandfather?"
1115,Who is John Of Hesse-Braubach's co-husband?
1116,Who is Princess Auguste Of Bavaria (1875–1964)'s mother-in-law?
1117,Who is Princess Hermine Of Waldeck And Pyrmont's paternal grandmother?
1118,Who is Yujiulü Doulun's paternal grandfather?
1119,Who is the paternal grandfather of Johann Nicolaus Bach?
1120,Who is Inthaphom's uncle?
1121,Who is Madansinhji's paternal grandfather?
1122,"Who is the father of Charles, Duke Of Durazzo?"
1123,Who is Adélaïde Of France (1732–1800)'s maternal grandfather?
1124,"Who is Richard, Son Of William The Conqueror's paternal grandfather?"
1125,Who is Marcus Antonius Creticus's father-in-law?
1126,Who is the maternal grandmother of Princess Louise Of Belgium?
1127,"Who is the maternal grandmother of Infante Francisco De Paula, Duke Of Cádiz?"
1128,"Who is the paternal grandmother of David Pigot (Cricketer, Born 1929)?"
1129,Who is the paternal grandfather of Naja Rosa?
1130,Who is Infante Gabriel Of Spain's paternal grandfather?
1131,"Who is the paternal grandmother of Ian Leslie, 21St Earl Of Rothes?"
1132,Who is the grandchild of Kujō Yoshitsune?
1133,"Who is James Cecil, 6Th Earl Of Salisbury's paternal grandfather?"
1134,"Who is the father-in-law of Philibert I, Duke Of Savoy?"
1135,Who is Richard De Montfort's paternal grandfather?
1136,Who is the wife of James Corrigan?
1137,Who is Landgravine Marie Louise Of Hesse-Kassel's maternal grandfather?
1138,Who is the mother of Infante Antonio Pascual Of Spain?
1139,Who is the paternal grandfather of Catherine Of Masovia?
1140,"Who is Princess Marilène Of Orange-Nassau, Van Vollenhoven's mother-in-law?"
1141,Who is Archduke Ludwig Viktor Of Austria's maternal grandfather?
1142,Who is the father of Emperor Taizong Of Song?
1143,"Who is Guitier, Count Of Rethel's maternal grandmother?"
1144,Who is the sibling-in-law of John Richard Parker?
1145,"Who is Edward De Vere, 17Th Earl Of Oxford's paternal grandfather?"
1146,Who is the paternal grandfather of Mihr-Un-Nissa Begum?
1147,"Who is the paternal grandfather of Prince Charles Louis, Duke Of Chartres?"
1148,Who is the father of Nicu Ceaușescu?
1149,"Who is John De Mowbray, 4Th Duke Of Norfolk's paternal grandfather?"
1150,Who is Henry I Of Cyprus's maternal grandmother?
1151,"Who is Sir William Lowther, 1St Baronet, Of Marske's paternal grandfather?"
1152,Who is Christopher Cornford's maternal grandfather?
1153,Who is the paternal grandfather of King Gong Of Chu?
1154,Who is the father-in-law of Empress Liu E?
1155,Who is the paternal grandfather of Irina Paley?
1156,Who is the paternal grandfather of Zhengde Emperor?
1157,Who is Mahmut Of Karaman's paternal grandfather?
1158,Who is Pan Shu's father-in-law?
1159,Who is Arati Ankalikar-Tikekar married to?
1160,Who is Louis D'Albret's mother?
1161,Who is Konrad Januszowic's maternal grandmother?
1162,Who is Hongxi Emperor's paternal grandfather?
1163,"Who is Prince Eugenio, Duke Of Genoa's father?"
1164,Who is Mahisente Habte Mariam's mother-in-law?
1165,Who is the father-in-law of Duke William Of Mecklenburg-Schwerin?
1166,Who is the paternal grandfather of Princess Elisabeth Of Waldeck And Pyrmont?
1167,"Who is the paternal grandfather of Sir John Hamilton-Dalrymple, 5Th Baronet?"
1168,Who is the maternal grandmother of Anna Of Württemberg?
1169,Who is the maternal grandfather of Frederick Of Saxony (Teutonic Knight)?
1170,Who is Princess Thyra Of Denmark (1880–1945)'s maternal grandmother?
1171,Who is the paternal grandfather of Elizabeth Wolley?
1172,Are the directors of films The Edifying And Joyous Story Of Colinot and Cold Moon both from the same country?
1173,"Which film has the director born earlier, God'S Gift To Women or The Gay Nighties?"
1174,"Which film has the director died later, Spencer'S Mountain or I Tabù N. 2?"
1175,"Which film has the director who died later, Ridin' Pretty or How Strange To Be Named Federico?"
1176,"Which film has the director who died later, His Last Haul or The Falcon In San Francisco?"
1177,Do both films King Uncle and Kanyaka (Film) have the directors from the same country?
1178,"Which film has the director who is older, The Gentle Sex or The Searchers?"
1179,"Which film has the director who is older than the other, Tarnation (2003 Film) or The Prince'S Manuscript? "
1180,"Which film has the director who is older, La Recta Provincia or Tag Til Marked I Fjordby?"
1181,"Which film has the director born first, Le Droit À La Vie or Little Monsters (2019 Film)?"
1182,Do both directors of films Old School New School and Midnight (1922 Film) share the same nationality?
1183,"Which film has the director died later, As Good As Married or Plucking The Daisy?"
1184,"Which film whose director was born first, He Is Charming or Men Without Wings?"
1185,"Which film whose director is younger, Train Without A Timetable or Johnny Guitar?"
1186,"Which film has the director who is older, The Battle Of El Alamein (Film) or Love'S Greatest Mistake?"
1187,"Which film has the director died first, The Company'S In Love or Punyakoti?"
1188,"Which film has the director who is older than the other, Berserk! or The Adventures Of Captain Hasswell? "
1189,"Which film has the director who is older than the other, Mektoub or Sail A Crooked Ship? "
1190,"Which film has the director born later, The Boss And The Worker or Claire'S Knee?"
1191,"Which film has the director died first, Il Diavolo Sulle Colline or Red Pearls?"
1192,"Which film has the director who is older than the other, A Man Of Mayfair or First Love Unlimited? "
1193,"Which film has the director who was born later, Dead Man'S Letters or The Dance Of Death (1967 Film)?"
1194,"Which film has the director died first, Bílá Spona or A Night At Earl Carroll'S?"
1195,"Which film whose director is younger, Three'S A Crowd (1927 Film) or Holiday'S End?"
1196,"Which film has the director who died first, Another Language or Les Tontons Flingueurs?"
1197,"Which film has the director who died later, Don'T Ever Leave Me or Her Own Free Will?"
1198,"Which film has the director who died later, Her Country'S Call or How Moscha Came Back?"
1199,"Which film has the director died earlier, Black Belly Of The Tarantula or Devil On Deck?"
1200,"Which film has the director died earlier, Not My Sister or La Prima Notte Di Quiete?"
1201,"Which film has the director who was born earlier, Face Of A Fugitive or Cage Of Gold?"
1202,"Which film has the director who is older, Abbott And Costello In The Foreign Legion or Der Schuß Durchs Fenster?"
1203,"Which film has the director who was born earlier, I Love You, Daddy or Chanakya Chandragupta?"
1204,Do both films: A Chorus Line (Film) and Mokey have the directors from the same country?
1205,"Which film whose director was born first, No Man'S Range or The Ring (1985 Film)?"
1206,"Which film whose director is younger, Don'T Lean Out The Window or Survival Of The Dead?"
1207,"Which film has the director born earlier, A Sunday In September or The Hidden Way?"
1208,"Which film has the director born later, Ragazzi Del Juke-Box or Kuduz?"
1209,"Which film whose director is younger, Ingrid – Die Geschichte Eines Fotomodells or South Of Rio?"
1210,"Which film has the director who is older, Hangman'S Knot or Last Foxtrot In Burbank?"
1211,"Which film has the director who died later, 5 Rifles or Undercover Blues?"
1212,"Which film has the director who died later, Eyes Of Youth or The Vagabond Prince?"
1213,"Which film has the director who died later, The Fair Barbarian or Vortex, The Face Of Medusa?"
1214,"Which film has the director who died earlier, Shoot-Out At Medicine Bend or A Song Is Born?"
1215,Do both directors of films Diagnosis: Death and The Unbelievable Truth (Film) share the same nationality?
1216,"Which film has the director born earlier, The King Of England Will Not Pay or Outlaws Of The Orient?"
1217,"Which film has the director who died first, Haiducii (Film) or My Wife'S Best Friend?"
1218,Are director of film Ward No.7 and director of film Family Katta from the same country?
1219,"Which film has the director who was born later, Goya Or The Hard Way To Enlightenment or Sins Of Rome?"
1220,Are both directors of films Spione and Five Million Look For An Heir from the same country?
1221,"Which film has the director who was born later, Carmen, Baby or The Little Gypsy?"
1222,"Which film whose director is younger, Private Information or My Family'S Beautiful!?"
1223,Are director of film The Girl In The Sneakers and director of film Long Pants both from the same country?
1224,"Which film has the director who was born later, A Snitch In Time or Uma Aventura No Tempo?"
1225,Are the directors of films Sword Of The Empire and Seven Guns For Timothy both from the same country?
1226,"Which film has the director who was born earlier, Gendernauts or I Am Guilty?"
1227,"Which film whose director is younger, Dallas 362 or Revenge Of The Barbarians?"
1228,"Which film whose director is younger, It'S All True: Based On An Unfinished Film By Orson Welles or Prisoner Of The Night (Film)?"
1229,"Which film has the director who is older, Paris 36 or On The Milky Road?"
1230,"Which film has the director died earlier, Ethnic Notions or Gordon Of Ghost City?"
1231,"Which film whose director was born first, Naked Hearts or Spring Storms?"
1232,"Which film has the director born earlier, Frankenstein 90 or Messenger Of Death?"
1233,"Which film whose director is younger, Once Upon A Time In The Woods or Party Husband?"
1234,"Which film whose director was born first, Sechs Schwedinnen Im Pensionat or The Hawks And The Sparrows?"
1235,"Which film has the director who died first, Did A Good Man Die? or The Last Of The Knucklemen?"
1236,"Which film has the director who was born first, Raiders Of Red Gap or A Day Of Fury?"
1237,"Which film has the director born earlier, Tlayucan or Spaceways?"
1238,"Which film whose director is younger, Dagudu Moothalu or Port Of Seven Seas?"
1239,"Which film has the director who died later, The Great Man'S Lady or La Belle Américaine?"
1240,"Which film whose director is younger, Three Maxims or The Cynic, The Rat And The Fist?"
1241,"Which film whose director is younger, The Devil'S Pass Key or La Bella Di Lodi?"
1242,"Which film has the director who died earlier, Il Contratto or The Fiddler Of Florence?"
1243,"Which film has the director who died earlier, There'S That Woman Again or Hoodwink (1981 Film)?"
1244,"Which film has the director died first, Raiders Of Red Gap or A Day Of Fury?"
1245,"Which film has the director who is older than the other, A Dangerous Woman (1993 Film) or Emmy Of Stork'S Nest? "
1246,"Which film has the director who died later, Bad Subject or Making Babies?"
1247,"Which film has the director died earlier, A Day With The Devil or 5 År – Som Vi Så Dem?"
1248,"Which film whose director was born first, The Snake Brothers or Olympus Has Fallen?"
1249,"Which film whose director is younger, Orfeu or Love Is On The Air?"
1250,"Which film has the director who died later, Laughing At Trouble or The Train For Venice?"
1251,"Which film has the director who was born earlier, Kenny & Company or A Little Life-Opera?"
1252,"Which film whose director is younger, Showdown At Boot Hill or The Walls Of Hell?"
1253,"Which film has the director died earlier, The Suit (2003 Film) or L'Eroe Sono Io?"
1254,"Which film has the director born later, The Unguarded Hour or Racing Romance?"
1255,"Which film has the director died later, Happy Mother'S Day, Love George or Captain Eddie?"
1256,"Which film has the director born earlier, The Belle Of Broadway or Count Varenne'S Lover?"
1257,"Which film has the director died earlier, Remember The Day or Cast Up By The Sea?"
1258,"Which film has the director who died later, Slums Of Berlin or Cserepek?"
1259,"Which film has the director died earlier, Poslíček Lásky or John Meade'S Woman?"
1260,"Which film has the director born first, Bay Of Angels or Main Street To Broadway?"
1261,Are director of film Susanna Whipped Cream and director of film Le Salamandre both from the same country?
1262,"Which film has the director died earlier, The Bitter Tears Of Petra Von Kant or The Beloved Of His Highness?"
1263,"Which film has the director who is older than the other, Queen Of The Mob or L'Affittacamere? "
1264,"Which film has the director who died later, The World Apart or What Happened To Rosa?"
1265,"Which film has the director who was born first, Who'S Your Brother? or The Night Won'T Talk?"
1266,"Which film has the director who died later, Waiting For The Hearse or The Seventh Sword?"
1267,"Which film has the director died first, Köpekler Adası or Twisted Mistress?"
1268,Are the directors of both films Girl Slaves Of Morgana Le Fay and The Woman With Closed Eyes from the same country?
1269,"Which film has the director born later, Bartleby En Coulisses or The Perfect Specimen?"
1270,"Which film has the producer who was born earlier, The Save The Children Fund Film or Time Out Of Mind (2014 Film)?"
1271,"Which film has the director who was born first, Subway To The Stars or O-Kay For Sound?"
1272,"Which film has the director born earlier, The Under Dog (Film) or Dr. Kildare'S Crisis?"
1273,"Do both films, The Greater Woman and Tender Comrade, have the directors who are from the same country?"
1274,Do both films The Dust Of Naples and Col Cuore In Gola have the directors that share the same nationality?
1275,"Do both films, Trapeze (Film) and The Nude Bomb, have the directors who are from the same country?"
1276,"Which film has the director born later, Sara Dar Dah Daghigh-Eh or It Happened In Hollywood?"
1277,"Which film has the director born first, Au-Delà Des Lois Humaines or Palindromes (Film)?"
1278,"Which film has the director who was born first, Swabhimana or Mission Allahu Akbar?"
1279,"Which film has the director died later, Storm Center or Man, Woman And Wife?"
1280,"Which film whose director is younger, Slums Of Berlin or Phantom India?"
1281,"Do both films, Outpost Of The Mounties and Dracula 2000, have the directors who are from the same country?"
1282,"Which film whose director was born first, Tout De Suite Maintenant or The Haunted House Of Horror?"
1283,"Which film has the director who was born later, Wedding In Paris or All For Free?"
1284,"Which film has the director who is older than the other, Journey Back To Youth or Hope Floats? "
1285,"Which film has the director who was born later, Huras or Nuvvante Naakishtam?"
1286,"Which film has the director died later, Other People'S Relatives or In Old Cheyenne (1941 Film)?"
1287,"Which film whose director is younger, Running For Grace or Irulum Oliyum?"
1288,"Do both films, Amuck! and Sole Nudo, have the directors who are from the same country?"
1289,"Which film has the director who was born later, Three Kinds Of Heat or Stop The Wedding?"
1290,"Which film has the director who died earlier, Lure Of The Islands or Crooked Straight?"
1291,"Which film has the director who was born later, Achena Prem or The Death Kiss?"
1292,"Which film has the director who was born first, The Latin Immigrant or Racing Lady?"
1293,"Which film has the director born earlier, The Amnesiac or Night Parade?"
1294,"Are both director of film Stay Away, Joe and director of film Blood Thirst from the same country?"
1295,"Which film has the director who died later, The Mysterious Princess or Shanghai Story?"
1296,Are both directors of films The Little Napoleon and Black Gravel from the same country?
1297,"Which film has the director who was born later, Chronicle Of A Homicide or Death Goes North?"
1298,"Which film has the director born first, Muž, Který Stoupl V Ceně or Valdez Is Coming?"
1299,"Which film has the director born later, The Fighting Demon or Blood Of The Losers?"
1300,"Which film has the director who is older than the other, The Secret Witness or Mentioned In Confidence? "
1301,"Which film has the director who was born first, Slunce, Seno, Jahody or To Sleep With Anger?"
1302,"Which film has the director born later, Robert Rylands' Last Journey or That Royle Girl?"
1303,"Which film has the director born earlier, Idols Of The Radio or Solos En La Madrugada?"
1304,"Which film has the director who is older, Shootin' For Love or The Other Life Of Captain Contreras?"
1305,Are director of film Cocktails (Film) and director of film Buddy Hutchins from the same country?
1306,"Which film has the director died later, Begrijpt U Nu Waarom Ik Huil? or We Faw Down?"
1307,Do both films: L'Ultimo Travestimento and Nazi Love Camp 27 have the directors from the same country?
1308,"Which film whose director was born first, Crimen A Las Tres or The Working Class Goes To Heaven?"
1309,"Which film has the director who was born first, Where The Boys Are '84 or Dekha Pyar Tumhara?"
1310,Are both director of film Any Man'S Death and director of film The House Opposite (1931 Film) from the same country?
1311,Are director of film Fantastic Beasts And Where To Find Them (Film) and director of film Sioux City (Film) both from the same country?
1312,"Which film has the director who died later, Captain Fury or Mama Runs Wild?"
1313,"Which film whose director is younger, The Lame Gentleman or Splendor In The Grass?"
1314,"Which film has the director who was born earlier, Pod Banderą Miłości or World In My Corner?"
1315,"Which film has the director who was born earlier, Nearly A Nasty Accident or The General'S Fiancée?"
1316,"Which film has the director who was born later, Know Your Men or Perdonami!?"
1317,"Which film whose director is younger, Enemy Agents Meet Ellery Queen or Sirivantha?"
1318,"Which film has the director died earlier, Solange Leben In Mir Ist or Gang Bullets?"
1319,"Which film whose director was born first, 45 Fathers or The Intended?"
1320,"Which film has the director who died first, The People Vs. Larry Flynt or Manila In The Claws Of Light?"
1321,"Which film has the director died first, Choice Of Arms or Non Perdiamo La Testa?"
1322,Are the directors of films Sordid Lives and Empire Of The Wolves both from the same country?
1323,"Which film has the director who is older than the other, Made In Ash or Every Saturday Night? "
1324,"Which film has the director who was born earlier, Saatchya Aat Gharat or The Wanton Of Spain?"
1325,"Which film has the director born first, The King'S Pirate or Trauma (1993 Film)?"
1326,"Which film has the director who died later, Good Morning, Little Countess or Vogue La Galère?"
1327,"Which film has the director who died earlier, Long Vacations Of 36 or Mother Joan Of The Angels?"
1328,"Which film has the director born later, My Own Private Idaho or Lucignolo?"
1329,"Which film has the director who died first, Harry And Tonto or Fortunat?"
1330,"Which film has the director who was born earlier, Toto In Paris or The Railroad Man?"
1331,"Which film has the director who was born later, Life Is A Long Quiet River or Peruvazhiyambalam?"
1332,Are the directors of both films Open Tee Bioscope and Bambaiwali from the same country?
1333,"Are both director of film Germany, Year Zero and director of film Cross Shot from the same country?"
1334,"Which film has the director died first, Tucson Raiders or Vai Que É Mole?"
1335,Do both films My Father'S Happy Years and Hungarian Rhapsody (1979 Film) have the directors from the same country?
1336,"Which film has the director born first, The Bong Connection or The Whole Shootin' Match?"
1337,"Which film has the director who died first, Suwanda Denuna Jeewithe or Mary Jane'S Pa?"
1338,"Which film has the director born later, Jungle Ka Jawahar or Frankenstein'S Daughter?"
1339,"Which film has the director born later, The Jackhammer Massacre or License To Wed?"
1340,"Which film has the director who died later, The More The Merrier or Sleep, My Love?"
1341,"Which film has the director who died first, Tex And The Lord Of The Deep or Henry Goes Arizona?"
1342,"Which film has the director who is older than the other, A Wrong Way To Love or Ever Since We Love? "
1343,Are director of film Faults (Film) and director of film Fair Exchange (Film) both from the same country?
1344,"Which film whose director is younger, Sheriff Of Redwood Valley or Welcome To Woop Woop?"
1345,"Which film has the director who was born earlier, César And Rosalie or Beatrice (1987 Film)?"
1346,"Which film has the director who was born later, Oklahoma Justice or See This Movie?"
1347,"Which film has the director died earlier, The Man With The Glass Eye or His Buddy'S Wife?"
1348,"Which film whose director is younger, Geethaanjali or Karwan-E-Hayat?"
1349,"Which film has the director who is older than the other, Circus Ramudu or My Left Foot? "
1350,"Which film has the director died earlier, The Olsen Gang Goes Crazy or The Corbett-Fitzsimmons Fight?"
1351,"Which film has the director born later, Men Suddenly In Love or Unearthly Stranger?"
1352,"Which film has the director born earlier, Helluva Good Luck or The Last House On The Beach?"
1353,"Which film has the director born first, Lust And Revenge or Ambush Trail?"
1354,"Which film has the director born earlier, Charley One-Eye or A Glimpse Of Paradise?"
1355,"Which film has the director born later, A Nearly Decent Girl or Monte Carlo Or Bust!?"
1356,"Which film has the director who died earlier, Blast-Off Girls or Emperor Of The North Pole?"
1357,Do both films Toto In Paris and The Railroad Man have the directors from the same country?
1358,"Which film has the director died later, Marriage In Name Only or Mille Chilometri Al Minuto!?"
1359,"Which film has the director born first, Betrayal From The East or The Magnificent Beast?"
1360,Do both films: Mr. Arkadin and Kick-Ass 2 (Film) have the directors from the same country?
1361,"Which film whose director is younger, I Was A Student At Heidelberg or Deadly Eyes?"
1362,"Which film has the director died first, Fools For Scandal or Melody Of Murder?"
1363,"Which film has the director who died later, Toto Tours Italy or The Savage Is Loose?"
1364,"Which film has the director who was born later, Kris Mataram or A Peasant On A Bicycle?"
1365,"Which film has the director who died earlier, Bandits Of El Dorado or Secret Svensson?"
1366,"Which film has the director born later, Way...Way Out or The Biggest Show On Earth?"
1367,"Which film has the director who was born earlier, Docking The Boat or Harlan County, Usa?"
1368,"Which film has the director who died earlier, How Dark The Nights Are On The Black Sea or La Carapate?"
1369,Do both films Three Men From Texas and Je Suis Un Sentimental have the directors from the same country?
1371,"Which film whose director was born first, El Lazarillo De Tormes or Balyasakhi?"
1372,"Which film has the director who died earlier, Everything'S Ducky or Karthika (Film)?"
1373,"Which film has the director who was born earlier, Presidential Reunion or Mukha Chithram?"
1374,"Do both films, English (2018 Film) and Demonic Toys, have the directors who are from the same country?"
1375,"Which film has the director who was born later, Ripkin or Aaj Ki Baat?"
1376,"Which film has the director who is older than the other, The Devil'S Backbone or Backyard Dogs? "
1377,Are director of film The Beast In The Cellar and director of film Rulers Of The Sea from the same country?
1378,Are both directors of films La Morte Vivante and Stranger On Horseback from the same country?
1379,"Which film has the director born earlier, Get Crazy or Ruggles Of Red Gap?"
1380,"Which film has the director who died later, Love, Honor And Oh-Baby! or I Cover The Underworld?"
1381,"Which film has the director who was born earlier, The Devil'S Chaplain or The Liar (1961 Film)?"
1382,"Which film has the director who was born later, Speed Walking or Gie?"
1383,"Which film whose director is younger, L'Ultimo Amante or Are You Listening? (Film)?"
1384,"Which film has the director died first, The Mystic or The Hasty Heart?"
1385,"Which film has the director born first, Italia-Germania 4-3 or My Bodyguard?"
1386,Are both director of film Anna (2019 Film) and director of film The Road To Jenin from the same country?
1387,"Which film has the director born later, Kuei-Mei, A Woman or Hi Diddle Diddle?"
1388,"Which film has the director who is older than the other, To-Day or The Reluctant Hero? "
1389,"Which film has the director who died earlier, The Woman With The Orchid or Helicopter Canada?"
1390,"Which film has the director who was born earlier, The Blackmailers or Re-Animator?"
1391,"Which film has the director who was born later, Alice Of Wonderland In Paris or The Roundabouts Of Handsome Karl?"
1392,"Which film whose director was born first, La Desconocida or September Nights?"
1393,"Which film has the director who is older than the other, Kanchana Sita or Ghost Of The China Sea? "
1394,"Which film has the director who was born earlier, The True Story Of Eskimo Nell or Flame Of Stamboul?"
1395,"Which film has the director born first, Picture Brides or My Brother Jonathan?"
1396,"Which film has the director who died later, Wake Up And Live or Affairs Of Cappy Ricks?"
1397,"Which film has the director born earlier, The Korean Wedding Chest or True To The Navy?"
